signal_id,date,source_type,source_name,source_url,title,summary,theme,tickers_mentioned,mapped_tickers,mapped_a_shares,evidence_strength,confidence,created_at
e4a1e936e64defea,2026-07-23,arxiv,arXiv: Long context and KV cache,https://arxiv.org/abs/2607.20833v1,REFACT: Adaptive Fact Restatement for Compact and Faithful Chain-of-Thought Reasoning,"Large language models increasingly rely on long-form reasoning for complex tasks, yet their reasoning traces may drift away from the supplied context when evidence is sparse, noisy, or in conflict with parametric knowledge. Existing grounding methods either attach citations after generation or encourage evidence retrieval inside the trace, but they often do not ensure that cited content is sufficient for the local inference and final answer. We propose REFACT, an adaptive fact-restatement citation framework that trains models to decide when a reasoning step needs contextual grounding and at what granularity source facts should be restated. This design avoids both unsupported inference and indiscriminate fact copying by turning citations into answer-supporting intermediate states. REFACT is optimized with a two-stage SFT-to-RL pipeline in which a citation-utility reward encourages cited facts to be well-formed, source-traceable, and answer-sufficient. Experiments on LongBench, LV-Eval, and ConFiQA show that REFACT improves long-context QA and counterfactual faithfulness while substantially reducing token consumption. Further analysis shows that REFACT preserves more answer-bearing…",HBM memory and context storage,,AMD; AMZN; BE; GOOG; MSFT; MU; NTAP; NVDA; ORCL; PSTG; SNDK; STX; WDC,001309.SZ; 301308.SZ; 603986.SS; 688535.SS; 000021.SZ; 002156.SZ; 002409.SZ; 300604.SZ; 600875.SS; 688019.SS; 688041.SS; 688256.SS; 688300.SS; 688525.SS; 002436.SZ,58,72,2026-07-26T01:21:29.739654+00:00
9c6fd888ca80466d,2026-07-23,arxiv,arXiv: KV cache and inference memory,https://arxiv.org/abs/2607.21475v1,Error Certificates for KV-Cache Eviction via Randomized Design,"Deterministic KV-cache eviction keeps the top-$k$ tokens under an importance score and deletes the rest. We prove that this design cannot know what it destroyed: evicted values can be altered so that everything the serving system retains is unchanged while the true attention-output error grows arbitrarily, so no serving-time estimator of that error is consistent. Randomized eviction restores identifiability. With a Poisson-sampled tail at known inclusion probabilities, one logit offset performs the Hájek correction inside the softmax, and a survey-sampling variance estimator over the retained set becomes a per-step error certificate with 0.97 empirical coverage at no accuracy cost. On real workloads we pre-registered seven claims and lost three: question-aware eviction at 25--50\% budgets is nearly free; output log-probability predicts failure better than the certificate; certificate-gated budget escalation adds nothing. What survives is attribution: the certificate separates cache-induced from inherent failures (AUC 0.73--0.75, against 0.47--0.54 for output confidence) and schedules recomputation better than random or confidence gating. Randomization buys attribution, not predict…",HBM memory and context storage,,AMD; BE; MU; NTAP; NVDA; PSTG; SNDK; STX; WDC,001309.SZ; 301308.SZ; 603986.SS; 688535.SS; 000021.SZ; 002156.SZ; 002409.SZ; 300604.SZ; 600875.SS; 688019.SS; 688041.SS; 688256.SS; 688300.SS; 688525.SS; 002436.SZ,58,72,2026-07-26T01:21:29.739654+00:00
fd208efa18c7b24c,2026-07-22,official,NVIDIA Blog,https://blogs.nvidia.com/blog/medical-physics-simulation-open-source/,NVIDIA Open Sources First GPU-Accelerated Medical Physics Simulation Framework,"Before a healthcare robot can be useful in the real world, it has to learn how the physical world pushes back. Anatomy varies. Instruments bend, press, slip and interact with tissue. Imaging can be noisy or incomplete. And the rare, edge scenarios developers most need to understand don’t appear on schedule. That creates one of […]",Physical AI and robotics,BE; NVDA,BE; ISRG; NVDA; ROK; TER; TSLA,002050.SZ; 601689.SS; 600875.SS; 688041.SS; 688256.SS; 600111.SS; 000657.SZ; 300124.SZ; 688017.SS; 688322.SS,88,94,2026-07-26T01:21:22.289991+00:00
4f63d63b952842a9,2026-07-22,news,Google News: HBM AI server storage memory bandwidth,https://news.google.com/rss/articles/CBMi9gFBVV95cUxQTDBYcGhSZlduejZvcUtSb0h6TXk0ODU2U0Z0cTM5RnY1WDZDMUcweUY4TFZmbWdyVXRCOXM0anFkejBCMGlOZHFramJ3dG83RGVPWjc0MDg3ckFVUkJBVnhVVFNaYUU4dnZiTHFLRGlSc0ZZQzc5Y3FiSW04TlI3dXdXZUhEbG5Nbmx1aWJqa3FVUDU5SDBycnR1UmZmRVZoZWFrcnlHdVhzLS1nQWdpdjJpRExvY0FsaGs3V2dFNUhjZUFBT0Iyb3BZQndtM1k1ejB1aUItb0tWamk5YmJnQ0p0U0Q4SjBWaDdxUnZlZnM0Unptc2c?oc=5,Analyst claims Nvidia Rubin will 'soak up NAND supply like a sponge absorbs water' - PC Gamer,Analyst claims Nvidia Rubin will 'soak up NAND supply like a sponge absorbs water' PC Gamer,AI data center power and cooling; HBM memory and context storage; Rack-scale AI factory,NVDA,AMD; ANET; BE; CAT; CEG; CRDO; CVX; DELL; ETN; FLNC; GEV; HPE; LNG; MRVL; MU; NEE; NTAP; NVDA; OKLO; PSTG; SMCI; SMR; SNDK; STX; VRT; WDC,001309.SZ; 301308.SZ; 603986.SS; 688535.SS; 000021.SZ; 000938.SZ; 000977.SZ; 002028.SZ; 002156.SZ; 002409.SZ; 002463.SZ; 002837.SZ; 002851.SZ; 002916.SZ; 003816.SZ; 300476.SZ; 300499.SZ; 300602.SZ; 300604.SZ; 300870.SZ; 300990.SZ; 301018.SZ; 600183.SS; 600875.SS,72,94,2026-07-26T01:21:22.289991+00:00
933b0b2e7fce3908,2026-07-22,news,Google News: long context inference serving KV cache AI,https://news.google.com/rss/articles/CBMitAFBVV95cUxNU2dvZVlreThNdnpZcm9RZDh6aGU0WkZibzRHaF9lX2JCOU11X04yWFIxYlYzUFRPUWxCelgzaHpMNU1laVBHUEM0b2stZ2M5WlNCUzhhMFk5eWtXcjhtZ1p4M2JYYWhZLUF2WUd1NUZFTUR0dEZZSmV3NktOcGFCaGs0b19qaDNsQWhwWlZTcEQyUEptVXk1UlBxLWtlZjB3ZmVuaXExdGh5LUEtNEpOYWVtRUrSAboBQVVfeXFMUDNURHZWYlRmS0pibkhRNGtCWUpPNG5xb2lfZFczV21CUkx6T3RYZlJxb1N1NTJIbGQ5a1Myd3BYVXBnaTdTYTNSbjJ3VTM2MWpnMkNaM3UybTNRTzNHUWROaXVzZHZHTFozU3VqNVJPei1neVpCWVN5NjYwSmUxT0xVX1B4TVJpdk5qTGhyaVBhRnM3bGdWUlVZOWZfcF…,The Token-Efficient Path for Long-Context Inference: KV Cache Offload to Flash - StorageReview.com,The Token-Efficient Path for Long-Context Inference: KV Cache Offload to Flash StorageReview.com,HBM memory and context storage; AI inference serving and networking,,AMD; AMZN; ANET; AVGO; CRDO; CRWV; GOOG; MRVL; MSFT; MU; NBIS; NTAP; NVDA; ORCL; PSTG; SNDK; STX; WDC,001309.SZ; 301308.SZ; 603986.SS; 688535.SS; 000021.SZ; 002156.SZ; 002409.SZ; 002463.SZ; 300442.SZ; 300604.SZ; 688019.SS; 688041.SS; 688256.SS; 688300.SS; 688525.SS; 002436.SZ,68,86,2026-07-26T01:21:22.289991+00:00
9c1d0682385ae190,2026-07-22,news,Google News: HBM AI server storage memory bandwidth,https://news.google.com/rss/articles/CBMiogFBVV95cUxQbms1WTFSUUFvVXBMOTNPZ1ZTb3FaRGtIRkctZENRX0tpQXpYQzR3UlYxZ3JNODFlMkVmYVU3bWFEeVVZWkl1LXMwY1JkWUdsSjZfam9qNUNZOUFRTVJJZ1FyZ1libThETVRXSkdSYkp0Y0hDODFVY2JsYlVpM0FRSElJSUJXQVljaGpvNHMxZ19oWGhJdXFZU3BqbWIyVDZNVUE?oc=5,Why DRAM patents matter as AI infrastructure enters new licensing era - IAM Media,Why DRAM patents matter as AI infrastructure enters new licensing era IAM Media,HBM memory and context storage; Rack-scale AI factory,,AMD; ANET; CRDO; DELL; ETN; HPE; MRVL; MU; NTAP; NVDA; PSTG; SMCI; SNDK; STX; VRT; WDC,001309.SZ; 301308.SZ; 603986.SS; 688535.SS; 000021.SZ; 000938.SZ; 000977.SZ; 002028.SZ; 002156.SZ; 002409.SZ; 002463.SZ; 002837.SZ; 002851.SZ; 002916.SZ; 300476.SZ; 300499.SZ; 300602.SZ; 300604.SZ; 300870.SZ; 300990.SZ; 301018.SZ; 600183.SS; 601138.SS; 603228.SS,68,86,2026-07-26T01:21:22.289991+00:00
b94b096ae9952b7e,2026-07-22,news,Google News: Vera Rubin AI factory NVIDIA,https://news.google.com/rss/articles/CBMipAFBVV95cUxNRVc5UElKdUVtcTExYWljX0IxQmxOY0FDcU91el9sUzhwZUpYSFJpSkJZN1RzOGdMN1AxSDA0ZXJvem8ycVVLcjREa0JZYW92N0NfQkkzTUNRaUh0Z0t0cmVXTENYdVZUQXppRnF1UmhtU0hiMUNfTm1WMG03QUZ4OUV5T2RwcjM0dHRyQ1NqbDhTaVV5QWY2LURLTEx0QkZtd0REVA?oc=5,Nvidia Vera Rubin: Inside the agentic AI factory that rewrites the CPU playbook - SiliconANGLE,Nvidia Vera Rubin: Inside the agentic AI factory that rewrites the CPU playbook SiliconANGLE,Rack-scale AI factory,NVDA,ANET; CRDO; DELL; ETN; HPE; MRVL; NVDA; SMCI; VRT,000938.SZ; 000977.SZ; 002028.SZ; 002463.SZ; 002837.SZ; 002851.SZ; 002916.SZ; 300476.SZ; 300499.SZ; 300602.SZ; 300870.SZ; 300990.SZ; 301018.SZ; 600183.SS; 601138.SS; 603228.SS; 688041.SS; 688256.SS; 688676.SS; 920808.BJ,64,78,2026-07-26T01:21:22.289991+00:00
e02a646c06263745,2026-07-22,news,Google News: Vera Rubin AI factory NVIDIA,https://news.google.com/rss/articles/CBMiqwFBVV95cUxNSnA1N1l1Y0lSSTYzLUMyMUhRc3BwcXNEdkswYlNCbkc4amh5RDhwZHgzcE5fTEFsUnJOZGdZZl9kZXlhUmVpNkE0M3MtVHoyOEtnNG5UYmxHeDI3MTVRYU8teHc4UGlEVXRORDU4M0tWaEpibjJrMHdKUUlHYmlxbGkweGEwR3dSdVA5STVlOHlFY3hzRVNMQkxWUXhveEVacmI3MFA1WV8wdlE?oc=5,NVIDIA's Vera Rubin Is in Full Production: Mapping the AI-Factory Supply Chain - Moomoo,NVIDIA's Vera Rubin Is in Full Production: Mapping the AI-Factory Supply Chain Moomoo,Rack-scale AI factory,NVDA,ANET; CRDO; DELL; ETN; HPE; MRVL; NVDA; SMCI; VRT,000938.SZ; 000977.SZ; 002028.SZ; 002463.SZ; 002837.SZ; 002851.SZ; 002916.SZ; 300476.SZ; 300499.SZ; 300602.SZ; 300870.SZ; 300990.SZ; 301018.SZ; 600183.SS; 601138.SS; 603228.SS; 688041.SS; 688256.SS; 688676.SS; 920808.BJ,64,78,2026-07-26T01:21:22.289991+00:00
27722b50b2a6b131,2026-07-22,news,Google News: Vera Rubin AI factory NVIDIA,https://news.google.com/rss/articles/CBMilgFBVV95cUxQVXQyLVlLYld2ZjVhRHYtMXV6YTJqejV2WmZiWHUxUUZEOFZpZDNqMHoyQmxsM1piMVZVaFZkQ2dwTDM1bTJ3WTRIc2NYTlBaVmZuU215elZSb3hHVVJQbGtESml6YklsMzQ1b2haNF9SUjRlSW85V3pqU2VoWUxQLW5KQzl5cHhmeGk4NktRLWFCd2wxQmc?oc=5,Wistron Opens $700M Fort Worth AI Factory To Build NVIDIA Superchips in the U.S. - Fort Worth Inc.,Wistron Opens $700M Fort Worth AI Factory To Build NVIDIA Superchips in the U.S. Fort Worth Inc.,Rack-scale AI factory,NVDA,ANET; CRDO; DELL; ETN; HPE; MRVL; NVDA; SMCI; VRT,000938.SZ; 000977.SZ; 002028.SZ; 002463.SZ; 002837.SZ; 002851.SZ; 002916.SZ; 300476.SZ; 300499.SZ; 300602.SZ; 300870.SZ; 300990.SZ; 301018.SZ; 600183.SS; 601138.SS; 603228.SS; 688041.SS; 688256.SS; 688676.SS; 920808.BJ,64,78,2026-07-26T01:21:22.289991+00:00
2838032cb9d9fee1,2026-07-22,news,Google News: Vera Rubin AI factory NVIDIA,https://news.google.com/rss/articles/CBMiugFBVV95cUxQazdUWU13ejZENG1hcGVDRTRMZWpyVC1iVHQxRXZyVENpQkFZRUg3UnFwdnJ4MGhUbWRkczJkT3NuV2NQOVVxM01uVEdJS2NyZ1pKc1k5X3NmenhqaWxYeGxjZWc4eFJJR2hhVEdETmtZb0Q0WjVldmxQM3htQlNIMmNCM3JOYk9RUjFRS0NfOFhyUFpaWXl2Q3dDYjZ5aHVwdFZsWHMwc25KOEpDZHU5dVZtYXhUcWI3bVE?oc=5,NVIDIA's Vera Rubin Enters Production: Mapping the Next AI Infrastructure Winners - Moomoo,NVIDIA's Vera Rubin Enters Production: Mapping the Next AI Infrastructure Winners Moomoo,Rack-scale AI factory,NVDA,ANET; CRDO; DELL; ETN; HPE; MRVL; NVDA; SMCI; VRT,000938.SZ; 000977.SZ; 002028.SZ; 002463.SZ; 002837.SZ; 002851.SZ; 002916.SZ; 300476.SZ; 300499.SZ; 300602.SZ; 300870.SZ; 300990.SZ; 301018.SZ; 600183.SS; 601138.SS; 603228.SS; 688041.SS; 688256.SS; 688676.SS; 920808.BJ,64,78,2026-07-26T01:21:22.289991+00:00
b7cb1ea7c4d87199,2026-07-22,news,Google News: AI data center liquid cooling power,https://news.google.com/rss/articles/CBMixAFBVV95cUxNTE9WQmdkdXpNSjdoOTNMU21qVF9XT2t0aldrMXpOU1piSExCcDFPY1RzUWFIQ1M1Q0VLU0RRTml1WWR6ay12dVB2VG53Y2VTb1l1dm1rZnAzdTU0bjgyMEMwb2FLSXFBQS1yWXZxclc4b2pWdGVtYVIyazBXSVhsUDNVRDlSa1BsNkxIVDc2SGkxdngyMlgwV3c2T25wR1dIbUNBQVpsUDRzaTA4eXQ5OUZhUjZYY2NhS1hQM3M5VHZHSm44?oc=5,10 Reasons You Cannot Afford to Miss DCF Trends Summit 2026 - Data Center Frontier,10 Reasons You Cannot Afford to Miss DCF Trends Summit 2026 Data Center Frontier,AI data center power and cooling,,BE; CAT; CEG; CVX; ETN; FLNC; GEV; LNG; NEE; OKLO; SMR; VRT,002028.SZ; 002837.SZ; 002851.SZ; 003816.SZ; 300499.SZ; 300602.SZ; 300870.SZ; 300990.SZ; 301018.SZ; 600875.SS; 601985.SS; 688676.SS; 920808.BJ,64,78,2026-07-26T01:21:22.289991+00:00
309541f1151325ac,2026-07-22,news,Google News: AI data center liquid cooling power,https://news.google.com/rss/articles/CBMixwFBVV95cUxPb0xYem0zU2NrRk5YM2xMb0NCVzhXMUVHblM2OFVjMGZaMmpUTmxPQU84dm9MR2ZRUmgwOEZjWXI3LWEwclhIWTh6bVBuZ2xfVjhkbmVlWFJNWEpva1ZZbUpjcVljY2RFMmk3cWpvR1Q4d0xNV1BpdkRJcWNTX3pCMFVhUEpoTFhWVzBIOV93OUxnSExqVVM3cHluZmZYMkpFcnZUTlpHM0Z0TVJBOElncEZQTWh4Q0ZxUWNnbkJaai1GWXZ6LUxn?oc=5,"EXCLUSIVE: OpenAI's Australian data centre drops water recycling plan, testing a drive to curb resource use - Reuters","EXCLUSIVE: OpenAI's Australian data centre drops water recycling plan, testing a drive to curb resource use Reuters",AI data center power and cooling,,BE; CAT; CEG; CVX; ETN; FLNC; GEV; LNG; NEE; OKLO; SMR; VRT,002028.SZ; 002837.SZ; 002851.SZ; 003816.SZ; 300499.SZ; 300602.SZ; 300870.SZ; 300990.SZ; 301018.SZ; 600875.SS; 601985.SS; 688676.SS; 920808.BJ,64,78,2026-07-26T01:21:22.289991+00:00
4fbcdcb0675b757d,2026-07-22,news,Google News: co-packaged optics AI data center CPO,https://news.google.com/rss/articles/CBMikgFBVV95cUxQcGgwbXNuT1JDYk1CMThwWWtkZWIzbDk1dUptd3dGUVRETXRrMFQxemtYbDc3aGtaaW9UdXFqU01hUmhWTW1jMGs3a0JIeVhiYS1rTU1DZ2FGTjUtNmlJSnJFRVYxbnpGdkdMSm9UNm1xWEc2bXZTcnBVbDhnOUhxS3ptX2xYSVVqaUlxVENIR2xRdw?oc=5,AXT Eyes Co-Packaged Optics: Can It Become the Next Growth Driver? - Yahoo Finance,AXT Eyes Co-Packaged Optics: Can It Become the Next Growth Driver? Yahoo Finance,CPO and optical interconnect,,ANET; CIEN; COHR; CRDO; FN; GLW; LITE; MRVL; NVDA,000988.SZ; 300308.SZ; 300502.SZ; 000938.SZ; 002281.SZ; 002463.SZ; 300394.SZ; 688041.SS; 688256.SS; 688498.SS,64,78,2026-07-26T01:21:22.289991+00:00
397fa9bf9b6c53f9,2026-07-22,news,Google News: HBM AI server storage memory bandwidth,https://news.google.com/rss/articles/CBMic0FVX3lxTE9EMlJJVGNRSVVwS2xVTlIxX05GcExGNkNLMkZvM0NPVnJlaEpqb3hoX1VvNEpCLWdCZjJyc0E2aVZWSXZGa0M4RkJEMHBjcERKLVpURERESkFNXzFJbk8wQV9ZaDdGQlp5VzhYeENfNGxMclE?oc=5,From Training to Inference: A Paradigm Shift in the Memory Hierarchy - TrendForce,From Training to Inference: A Paradigm Shift in the Memory Hierarchy TrendForce,HBM memory and context storage,,AMD; MU; NTAP; NVDA; PSTG; SNDK; STX; WDC,001309.SZ; 301308.SZ; 603986.SS; 688535.SS; 000021.SZ; 002156.SZ; 002409.SZ; 300604.SZ; 688019.SS; 688041.SS; 688256.SS; 688300.SS; 688525.SS; 002436.SZ,64,78,2026-07-26T01:21:22.289991+00:00
8c9597a5cb9dcb14,2026-07-22,news,Google News: US domestic semiconductor supply chain advanced packaging materials equipment,https://news.google.com/rss/articles/CBMifkFVX3lxTE9xRkY1N1h3Xy0tc2x6djN0SFdZQkowSEd2WWowU1E1Q05ONmljSlljQk8wYUNVZDJRMy1HdFplYWlKdE5TYjF0Wl80VzdfOElab2NkTUNpUmN1UTlBXzhrTFNBSWFTcDd3aHhkbWlYcmZSNjNBZnBJRDVsazQwZw?oc=5,TSMC’s $100 Billion Arizona Bet Is Reshaping the Global Chip Supply Chain - semivision,TSMC’s $100 Billion Arizona Bet Is Reshaping the Global Chip Supply Chain semivision,Semiconductor materials and consumables,,AMAT; ENTG; INTC; LRCX; Q; TSM,300054.SZ; 688019.SS; 688120.SS; 002409.SZ; 002436.SZ; 002916.SZ; 300236.SZ; 300346.SZ; 300666.SZ; 600206.SS; 688106.SS; 688268.SS; 688300.SS; 688535.SS,62,78,2026-07-26T01:21:22.289991+00:00
680e59606f04ddbd,2026-07-22,arxiv,arXiv: Mixture of experts,https://arxiv.org/abs/2607.20771v1,Emergent Compositional Skills in Mixture-of-Experts VLAs,"We consider the problem of learning compositional robot policies end-to-end from expert demonstrations, without any pre-specified notion of task decomposition or hierarchy. We ask whether a VLA trained with a simplified Mixture-of-Experts (MoE) action head can emergently learn to decompose tasks into reusable, interpretable primitives. We find that learned experts are heavily reused across tasks and consistently correspond to qualitatively distinct low-level behaviors, suggesting that the router implicitly learns to perform high-level sequencing while experts serve as compositional primitives. Our MoE matches the task performance of a monolithic baseline while demonstrating meaningful expert specialization, a step toward modular, interpretable robot policies that emerge from data alone.",AI inference serving and networking; Physical AI and robotics,,AMD; AMZN; ANET; AVGO; CRDO; CRWV; GOOG; ISRG; MRVL; MSFT; NBIS; NVDA; ORCL; ROK; TER; TSLA,002050.SZ; 601689.SS; 002156.SZ; 002463.SZ; 300442.SZ; 688041.SS; 688256.SS; 600111.SS; 000657.SZ; 300124.SZ; 688017.SS; 688322.SS,62,80,2026-07-26T01:21:29.739654+00:00
316d586babfa626b,2026-07-22,news,Google News: physical AI robotics world model,https://news.google.com/rss/articles/CBMipgFBVV95cUxPNVFyVWYyS1JJWHVLeDZxTEZGY0pmRklRdlUtVTZOOFV0eGlocGRKOHFiRHlCbXpBTWxOTGtIcEd3OGtVd3dOc0NnM05DenBEQTdkVkVwNVhmWUJ1NVpLTTgyQXZpU2lqNjQ5MzZhUk9IWUFJcHFZQlFfN0ZNSnNMcDdNaHhnenItM19QVWczRTFMTGsydElSUFg2NHNtUWRCWXdpYm13?oc=5,"Physical AI, How to Achieve ""Enlightenment""? - Gasgoo","Physical AI, How to Achieve ""Enlightenment""? Gasgoo",Physical AI and robotics,,ISRG; NVDA; ROK; TER; TSLA,002050.SZ; 601689.SS; 688041.SS; 688256.SS; 600111.SS; 000657.SZ; 300124.SZ; 688017.SS; 688322.SS,61,75,2026-07-26T01:21:22.289991+00:00
3cb1edf87254bfe7,2026-07-22,arxiv,arXiv: Mixture of experts,https://arxiv.org/abs/2607.20652v1,Scaling Interpretable Transformers with Parity Bottleneck Layers,"Language models are thought to exhibit the phenomenon of superposition, representing many more features than dimensions in their residual streams. Sparse autoencoders (SAEs) are designed to recover such features post-hoc, but training models that are interpretable by construction has remained impractical, as a per-layer over-complete bottleneck is prohibitively expensive in both memory and compute. To overcome this issue, we introduce the ParityTransformer, a GPT-2-scale architecture whose intermediate representations are efficient and wide / sparse by design. At each layer, a Deep Parity Bottleneck (DPB) replaces a learned over-complete basis with a parameter-free algebraic dictionary, providing a deterministic incoherence guarantee and eliminating the memory requirements that have prevented per-layer interpretable bottlenecks at scale. A DPB is a hierarchically structured sparse bottleneck which efficiently enforces sparsity using a multi-level mixture-of-experts approach: a hardware-aware implementation that closes the cost gap between activation sparse and dense training to a manageable interpretability tax. Empirically, ParityTransformers perform at least as well as post-hoc…",AI inference serving and networking,,AMD; AMZN; ANET; AVGO; CRDO; CRWV; GOOG; MRVL; MSFT; NBIS; NVDA; ORCL,002156.SZ; 002463.SZ; 300442.SZ; 688041.SS; 688256.SS,58,72,2026-07-26T01:21:29.739654+00:00
fa0f3103936464e0,2026-07-22,arxiv,arXiv: Mixture of experts,https://arxiv.org/abs/2607.19973v1,The Giant Hippocampus: From Structural Monoculture to a System of Systems,"AI researchers describe state-of-the-art models as one thing repeated at scale: the Transformer, wired identically for text, pixels, or speech. Neuroscientists describe the cortex as a mosaic - dense Layer 4 in visual cortex for spatial encoding, thick Layers 5/6 in motion cortex for temporal integration - different jobs solved by different structures. This paper argues the gap is a structural error, not a stylistic one, and is measurable. A century of cytoarchitecture, from Brodmann to single-cell Patch-seq, shows distinct cognitive functions are implemented by qualitatively different structures, not by rescaling one template. The convolutional neural network is the field's own proof: local receptive fields and hierarchical depth encoded this prior directly, reaching strong image recognition on far less data than later architectures needed. The paper traces how this lesson was discarded: the ""Hardware Lottery"" made the Transformer the path of least resistance, not the principled choice, and Mixture-of-Experts, often cited as diversity, in fact partitions parameters among identical experts. A functionalist analysis shows the Transformer is best understood as a functional analog of…",AI inference serving and networking,,AMD; AMZN; ANET; AVGO; CRDO; CRWV; GOOG; MRVL; MSFT; NBIS; NVDA; ORCL,002156.SZ; 002463.SZ; 300442.SZ; 688041.SS; 688256.SS,58,72,2026-07-26T01:21:29.739654+00:00
39756799b32b32ff,2026-07-22,arxiv,arXiv: Mixture of experts,https://arxiv.org/abs/2607.19771v1,An Isotropy-Preserving Spectral Cap for Muon: Theory and Three Case Studies,"Muon and related matrix-sign optimizers are increasingly used to pre-train large language models, but their effect on the internal geometry of individual weight matrices is not well understood. This preliminary report proposes a unified framework built on a single idealizing assumption -- exact scale invariance of the loss under weight rescaling, which holds approximately in normalization-heavy networks. Under this assumption, plain SGD carries a built-in 1/||W|| brake on its update size, whereas Muon's matrix-sign step removes that brake, so both the Frobenius and spectral norms drift outward faster (t^{1/2} versus t^{1/4}). We further observe that the spectral-norm perturbation has a non-negative second-order term. This implies that a lightweight ""spectral cap"" -- which projects out only the first-order growth of the single top singular direction from each update -- can control the output covariance W K_X W^T without freezing training: the weight keeps learning through non-top directions, top-direction rotation, and top switching. We relate this cap to the min-entropy (H-infinity) of the singular-value spectrum. We then study three systems trained with Muon: a nanoGPT feed-forwa…",AI inference serving and networking,,AMD; AMZN; ANET; AVGO; CRDO; CRWV; GOOG; MRVL; MSFT; NBIS; NVDA; ORCL,002156.SZ; 002463.SZ; 300442.SZ; 688041.SS; 688256.SS,58,72,2026-07-26T01:21:29.739654+00:00
b4e253d672ad3bf7,2026-07-22,arxiv,arXiv: Speculative decoding,https://arxiv.org/abs/2607.20723v1,Leaky Language Models: Stealing Architecture and Inference Optimizations via Per-Token Timing,"This work presents LeakyLMs, a set of attacks that leak proprietary model, architecture, and deployment information from production language models. LeakyLMs is the first to demonstrate that key model and deployment details can be inferred using only token generation timing, even when interacting through remote APIs. LeakyLMs introduces two core attacks. The first attack targets inference optimizations and deployment strategies. For example, our attack detects whether a provider uses speculative decoding, a widely deployed inference-time optimization, and further identifies the context length of the draft model used in the pipeline. Our measurements show that Google Gemini Flash 2.5 uses speculative decoding with a draft context window of approximately 128K tokens. The second attack recovers key architectural properties, including the number of transformer layers, hidden dimension size, and number of attention heads. To achieve this, LeakyLMs builds a detailed and accurate model of token-generation timing on modern NVIDIA GPUs, characterizing how latency scales with model configuration and hardware parameters. The attack then performs a search over the architecture space using thi…",AI inference serving and networking,,AMD; AMZN; ANET; AVGO; BE; CRDO; CRWV; GOOG; MRVL; MSFT; NBIS; NVDA; ORCL,002156.SZ; 002463.SZ; 300442.SZ; 600875.SS; 688041.SS; 688256.SS,58,72,2026-07-26T01:21:29.739654+00:00
48ab20ee10c2b1d3,2026-07-22,arxiv,arXiv: World models and robotics,https://arxiv.org/abs/2607.20653v1,PhysCoRe: Physics-Corrected Residual World Models for Material-Aware Deformable Dynamics,"Predicting how deformable objects evolve under robotic manipulation is a longstanding challenge. Existing approaches typically rely on per-object optimization to fit material parameters, which can be slow and cannot generalize, while end-to-end learned alternatives extrapolate poorly and often violate basic physical structure. We present PhysCoRe, a physics-corrected residual world model that couples a differentiable Material Point Method (MPM) simulator with two feed-forward neural networks. A material refinement module, Material from Motion (MfM), infers per-particle elasticity from visual observations, grounding the simulator in object-specific physics. A residual correction module, Residual from Dynamics (RfD), learns the discrepancy and predicts corrections to the simulator's internal dynamics, absorbing systematic biases that the analytical model cannot capture. This design also supports online material identification on novel objects. MfM adapts from limited interactions, and its predictive uncertainty steers further exploration toward the regions where its estimate is least confident. Experiments on real deformable-object manipulation sequences show that PhysCoRe outperfor…",Physical AI and robotics,,BE; ISRG; NVDA; ROK; TER; TSLA,002050.SZ; 601689.SS; 600875.SS; 688041.SS; 688256.SS; 600111.SS; 000657.SZ; 300124.SZ; 688017.SS; 688322.SS,56,72,2026-07-26T01:21:29.739654+00:00
d366b2993382c284,2026-07-22,arxiv,arXiv: World models and robotics,https://arxiv.org/abs/2607.19876v1,KineBench: Benchmarking Embodied World Models via IDM-Free Kinematic Grounding,"Evaluating the physical consistency of embodied world models(EWMs) is a critical open challenge. While closed-loop evaluation via simulator rollouts offers a more faithful assessment of physical plausibility than open-loop alternatives, existing frameworks almost exclusively rely on Inverse Dynamics Models(IDMs) for action extraction. Due to the intricate mapping from 2D pixel space to 3D kinematic space, the learned IDMs can be brittle to data outside their training distribution, resulting in unreliable action extraction from the generated videos with novel objects and scenarios. This creates an unavoidable attribution ambiguity between world model inaccuracies and extractor errors. To reduce this ambiguity, we present KineBench, an IDM-free closed-loop benchmark for EWMs, built upon an explicit kinematic grounding pipeline. Given a generated video, KineBench employs cascaded visual foundation models to directly extract 6D end-effector poses from individual frames, which are then executed in a physics simulator for closed-loop validation. Beyond execution-based task success, KineBench incorporates two classical 3D kinematic metrics--Spectral Arc Length (SPARC) and the Maruyama Ma…",Physical AI and robotics,,BE; ISRG; NVDA; ROK; TER; TSLA,002050.SZ; 601689.SS; 600875.SS; 688041.SS; 688256.SS; 600111.SS; 000657.SZ; 300124.SZ; 688017.SS; 688322.SS,56,72,2026-07-26T01:21:29.739654+00:00
