run_date,ticker,company,market,pool_presence,theme,chain_layer,mapped_us,why_now,source_strength_score,exposure_purity_score,paper_signal_score,novelty_score,sentiment_score,market_setup_score,risk_score,total_score,recommendation,review_status,supporting_signals,supporting_papers,price,change_percent,quote_timestamp,notes
2026-07-26,WDC,Western Digital,美股,online_pool,AI PCB and advanced packaging; AI data center power and cooling; AI inference serving and networking; CPO and optical interconnect,上游,WDC,Beyond HBM: Samsung Targets the Next AI Battleground with Advanced Packaging and CPO - semivision / Beyond HBM: Samsung Targets the Next AI Battleground with Advanced Packaging and CPO - semivision / From HBM to Cold Storage: Storage's Big Six at a Crossroads – What Will Drive the Next Bull Run? - odaily.news / Windowed-MTP: Removing the Full-Context Draft-KV Tax at Million-Token Context / REFACT: Adaptive Fact Restatement for Compact and Faithful Chain-of-Thought Reasoning,16,13,15,10,10,5,5,74,already_in_pool,pending,191c5917ec33b1c1; 3cb5613f5c09c0cb; e081f9e9b8835715; 4fb87a44cf433e4c; fb60f82e3d6dccb9; 4b965e63fce18258; 24b06efe30dfad15; 736fcdb89a7e1f42; 7efc4d9fc21f8355; 31366d3c50fb6513; e4a1e936e64defea; 9c6fd888ca80466d,2607.21535v1; 2607.20833v1; 2607.21475v1; 2607.21447v1; 2607.21284v1; 2607.21067v1; 2607.19345v1; 2607.18213v1; 2607.17715v1; 2607.17598v1; 2607.17074v1; 2607.17283v1,519.8,-6.8959,2026-07-24T13:30:00+00:00,短线偏弱，可观察是否回撤提供更好位置
2026-07-26,ISRG,Intuitive Surgical,美股,not_in_pool,AI PCB and advanced packaging; AI data center power and cooling; AI inference serving and networking; Physical AI and robotics,上游,ISRG,"FLUX 3 Launches: Black Forest Labs Enters Video, Audio, and Physical AI in One Model - Tech Times / Image Sensor Market Overview - Market Growth Reports / VLA Still in Play, WAM Yet to Take Hold as Physical AI Remains Far from Settled - Gasgoo / Emergent Compositional Skills in Mixture-of-Experts VLAs / PhysCoRe: Physics-Corrected Residual World Models for Material-Aware Deformable Dynamics",20,8,15,10,10,8,3,74,observe,pending,9c6ac15f8eb85572; ffae9ed2d2037e08; 87a7c56a7b3bfa14; 2ca1a3d4e162e321; d4b266ceb78af9e5; e8792472ab3bda25; bdce3ee63c0cd611; fd208efa18c7b24c; 680e59606f04ddbd; 316d586babfa626b; 48ab20ee10c2b1d3; d366b2993382c284,2607.20771v1; 2607.20653v1; 2607.19876v1; 2607.19719v1; 2607.19343v1; 2607.19190v2; 2607.18709v2; 2607.18565v1; 2607.17521v2,337.5,1.6505,2026-07-24T13:30:00+00:00,不在当前股票池，需人工核实业务纯度；日内位置温和
2026-07-26,ROK,Rockwell Automation,美股,not_in_pool,AI PCB and advanced packaging; AI data center power and cooling; AI inference serving and networking; Physical AI and robotics,上游,ROK,"FLUX 3 Launches: Black Forest Labs Enters Video, Audio, and Physical AI in One Model - Tech Times / Image Sensor Market Overview - Market Growth Reports / VLA Still in Play, WAM Yet to Take Hold as Physical AI Remains Far from Settled - Gasgoo / Emergent Compositional Skills in Mixture-of-Experts VLAs / PhysCoRe: Physics-Corrected Residual World Models for Material-Aware Deformable Dynamics",20,8,15,10,10,8,3,74,observe,pending,9c6ac15f8eb85572; ffae9ed2d2037e08; 87a7c56a7b3bfa14; 2ca1a3d4e162e321; d4b266ceb78af9e5; e8792472ab3bda25; bdce3ee63c0cd611; fd208efa18c7b24c; 680e59606f04ddbd; 316d586babfa626b; 48ab20ee10c2b1d3; d366b2993382c284,2607.20771v1; 2607.20653v1; 2607.19876v1; 2607.19719v1; 2607.19343v1; 2607.19190v2; 2607.18709v2; 2607.18565v1; 2607.17521v2,462.16,0.3278,2026-07-24T13:30:00+00:00,不在当前股票池，需人工核实业务纯度；日内位置温和
2026-07-26,601138.SS,工业富联,A股,online_pool,AI PCB and advanced packaging; AI data center power and cooling; AI inference serving and networking; HBM memory and context storage,中游,,Will Korea’s Gigawatt-Scale AI Factories Deal Redefine NVIDIA’s (NVDA) Infrastructure Narrative? - simplywall.st / SK Group and NVIDIA Expand Strategic Partnership Across AI Factories and Next-Generation Memory - NVIDIA Newsroom / How liquid cooling is redefining data centre efficiency - Business Review / Masked Visual Actions for Unified World Modeling,20,13,10,10,10,5,5,73,already_in_pool,pending,642696e9e4c4feb6; 04aa4d78ce51c9fe; 27fb20ef8cd19f38; bb13f1911f1e170c; ce7467d37940fb4d; c1a2508bf025488c; 91a0973148b76890; edf79ff6cdee28f8; 5ff8d34e9125e51e; bfc045e37a0e2186; 559dab128c8262f7; b1e38a7cb7fd2a3c,2607.19343v1,60.25,-4.1826,2026-07-24T01:30:00+00:00,短线偏弱，可观察是否回撤提供更好位置
2026-07-26,002156.SZ,通富微电,A股,online_pool,AI PCB and advanced packaging; AI data center power and cooling; AI inference serving and networking; CPO and optical interconnect,上游,,Technology Announces Strategic Partnership with NVIDIA to Expand Advanced Packaging and Test for Next-Generation AI Inf… / Beyond HBM: Samsung Targets the Next AI Battleground with Advanced Packaging and CPO - semivision / Beyond HBM: Samsung Targets the Next AI Battleground with Advanced Packaging and CPO - semivision / Windowed-MTP: Removing the Full-Context Draft-KV Tax at Million-Token Context / REFACT: Adaptive Fact Restatement for Compact and Faithful Chain-of-Thought Reasoning,16,13,15,10,10,3,5,72,already_in_pool,pending,6a876e8517ebf59b; 191c5917ec33b1c1; 3cb5613f5c09c0cb; bb13f1911f1e170c; ce7467d37940fb4d; c1a2508bf025488c; 91a0973148b76890; edf79ff6cdee28f8; 04d94c4f82f7472a; d100094032c0f32e; e081f9e9b8835715; 4fb87a44cf433e4c,2607.21535v1; 2607.20833v1; 2607.21475v1; 2607.21447v1; 2607.21284v1; 2607.21067v1; 2607.20771v1; 2607.20723v1; 2607.19771v1; 2607.20652v1; 2607.19973v1; 2607.19343v1,76.64,9.768,2026-07-24T01:30:00+00:00,日内过热，优先观察不追
2026-07-26,NBIS,Nebius Group,美股,online_pool,AI inference serving and networking; CPO and optical interconnect; HBM memory and context storage; Physical AI and robotics,中游,NBIS,VAST Data Expands Collaboration with AMD to Advance AI Infrastructure for the Inference Era - Carroll County Mirror-Dem… / AMD Challenges NVIDIA's Full-Stack Barriers: Complete Insight into AMD AAI 2026 - 36 Kr / Tensormesh and AMD Collaborate to Empower Fewer GPUs to Serve More Models - Yahoo Finance / Windowed-MTP: Removing the Full-Context Draft-KV Tax at Million-Token Context / Emergent Compositional Skills in Mixture-of-Experts VLAs,16,13,15,10,10,3,5,72,already_in_pool,pending,bb13f1911f1e170c; d100094032c0f32e; a3e8a65a3a8d17f3; cca67a7eb7b36c4f; adea3035d769539d; f74183ce00a6766c; 24b06efe30dfad15; 933b0b2e7fce3908; 680e59606f04ddbd; 3cb1edf87254bfe7; fa0f3103936464e0; 39756799b32b32ff,2607.21535v1; 2607.20771v1; 2607.20723v1; 2607.19771v1; 2607.20652v1; 2607.19973v1; 2607.19438v1; 2607.18722v2; 2607.19223v1; 2607.19058v1; 2607.17283v1; 2607.17299v1,187.77,-15.0247,2026-07-24T13:30:00+00:00,单日大跌，需要确认是否基本面破坏
2026-07-26,SNDK,Sandisk,美股,online_pool,AI PCB and advanced packaging; AI data center power and cooling; AI inference serving and networking; CPO and optical interconnect,上游,SNDK,Beyond HBM: Samsung Targets the Next AI Battleground with Advanced Packaging and CPO - semivision / Beyond HBM: Samsung Targets the Next AI Battleground with Advanced Packaging and CPO - semivision / From HBM to Cold Storage: Storage's Big Six at a Crossroads – What Will Drive the Next Bull Run? - odaily.news / Windowed-MTP: Removing the Full-Context Draft-KV Tax at Million-Token Context / REFACT: Adaptive Fact Restatement for Compact and Faithful Chain-of-Thought Reasoning,16,13,15,10,10,3,5,72,already_in_pool,pending,191c5917ec33b1c1; 3cb5613f5c09c0cb; e081f9e9b8835715; 4fb87a44cf433e4c; fb60f82e3d6dccb9; 4b965e63fce18258; 24b06efe30dfad15; 736fcdb89a7e1f42; 7efc4d9fc21f8355; 31366d3c50fb6513; e4a1e936e64defea; 9c6fd888ca80466d,2607.21535v1; 2607.20833v1; 2607.21475v1; 2607.21447v1; 2607.21284v1; 2607.21067v1; 2607.19345v1; 2607.18213v1; 2607.17715v1; 2607.17598v1; 2607.17074v1; 2607.17283v1,1436.5601,-10.7909,2026-07-24T13:30:00+00:00,单日大跌，需要确认是否基本面破坏
2026-07-26,AMAT,Applied Materials,美股,online_pool,AI PCB and advanced packaging; CPO and optical interconnect; HBM memory and context storage; Physical AI and robotics,上游,AMAT,Technology Announces Strategic Partnership with NVIDIA to Expand Advanced Packaging and Test for Next-Generation AI Inf… / Beyond HBM: Samsung Targets the Next AI Battleground with Advanced Packaging and CPO - semivision / Beyond HBM: Samsung Targets the Next AI Battleground with Advanced Packaging and CPO - semivision / Integrity-Gated Eco-CACC: Epistemic Admissibility for Cooperative Driving at Signalized Intersections / ThAME: 3D Memory-Enabled Heterogeneous Accelerator for LLM Mixture of Experts,16,13,12,10,10,5,5,71,already_in_pool,pending,6a876e8517ebf59b; 191c5917ec33b1c1; 3cb5613f5c09c0cb; ce7467d37940fb4d; c1a2508bf025488c; 91a0973148b76890; edf79ff6cdee28f8; ffae9ed2d2037e08; 04d94c4f82f7472a; bfc045e37a0e2186; a5f94cc19d2d3485; 8c9597a5cb9dcb14,2607.18565v1; 2607.17074v1,536.25,-4.7175,2026-07-24T13:30:00+00:00,短线偏弱，可观察是否回撤提供更好位置
2026-07-26,ENTG,Entegris,美股,online_pool,AI PCB and advanced packaging; HBM memory and context storage; Physical AI and robotics; Rack-scale AI factory,上游,ENTG,Technology Announces Strategic Partnership with NVIDIA to Expand Advanced Packaging and Test for Next-Generation AI Inf… / Global Chip Race Fractures Into Four Strategies: US Packaging Gap Remains After $265B Bet - Tech Times / NVIDIA backs Amkor with $1.5bn to expand AI packaging in the US ... - eeNews Europe / Integrity-Gated Eco-CACC: Epistemic Admissibility for Cooperative Driving at Signalized Intersections / ThAME: 3D Memory-Enabled Heterogeneous Accelerator for LLM Mixture of Experts,16,13,12,10,10,5,5,71,already_in_pool,pending,6a876e8517ebf59b; ce7467d37940fb4d; c1a2508bf025488c; 91a0973148b76890; edf79ff6cdee28f8; ffae9ed2d2037e08; 04d94c4f82f7472a; bfc045e37a0e2186; a5f94cc19d2d3485; 8c9597a5cb9dcb14; acea6db16d170c79; 7aa42ee8311fcda1,2607.18565v1; 2607.17074v1,129.15,-4.5455,2026-07-24T13:30:00+00:00,短线偏弱，可观察是否回撤提供更好位置
2026-07-26,LRCX,Lam Research,美股,online_pool,AI PCB and advanced packaging; CPO and optical interconnect; HBM memory and context storage; Physical AI and robotics,上游,LRCX,Technology Announces Strategic Partnership with NVIDIA to Expand Advanced Packaging and Test for Next-Generation AI Inf… / Beyond HBM: Samsung Targets the Next AI Battleground with Advanced Packaging and CPO - semivision / Beyond HBM: Samsung Targets the Next AI Battleground with Advanced Packaging and CPO - semivision / Integrity-Gated Eco-CACC: Epistemic Admissibility for Cooperative Driving at Signalized Intersections / ThAME: 3D Memory-Enabled Heterogeneous Accelerator for LLM Mixture of Experts,16,13,12,10,10,5,5,71,already_in_pool,pending,6a876e8517ebf59b; 191c5917ec33b1c1; 3cb5613f5c09c0cb; ce7467d37940fb4d; c1a2508bf025488c; 91a0973148b76890; edf79ff6cdee28f8; ffae9ed2d2037e08; 04d94c4f82f7472a; bfc045e37a0e2186; a5f94cc19d2d3485; 8c9597a5cb9dcb14,2607.18565v1; 2607.17074v1,305.21,-4.5563,2026-07-24T13:30:00+00:00,短线偏弱，可观察是否回撤提供更好位置
2026-07-26,TER,Teradyne,美股,not_in_pool,AI PCB and advanced packaging; AI data center power and cooling; AI inference serving and networking; Physical AI and robotics,上游,TER,"FLUX 3 Launches: Black Forest Labs Enters Video, Audio, and Physical AI in One Model - Tech Times / Image Sensor Market Overview - Market Growth Reports / VLA Still in Play, WAM Yet to Take Hold as Physical AI Remains Far from Settled - Gasgoo / Emergent Compositional Skills in Mixture-of-Experts VLAs / PhysCoRe: Physics-Corrected Residual World Models for Material-Aware Deformable Dynamics",20,8,15,10,10,5,3,71,observe,pending,9c6ac15f8eb85572; ffae9ed2d2037e08; 87a7c56a7b3bfa14; bfc045e37a0e2186; 2ca1a3d4e162e321; d4b266ceb78af9e5; e8792472ab3bda25; bdce3ee63c0cd611; fd208efa18c7b24c; 680e59606f04ddbd; 316d586babfa626b; 48ab20ee10c2b1d3,2607.20771v1; 2607.20653v1; 2607.19876v1; 2607.19719v1; 2607.19343v1; 2607.19190v2; 2607.18709v2; 2607.18565v1; 2607.17521v2,349.92,-6.3759,2026-07-24T13:30:00+00:00,不在当前股票池，需人工核实业务纯度；短线偏弱，可观察是否回撤提供更好位置
2026-07-26,002371.SZ,北方华创,A股,online_pool,AI PCB and advanced packaging; CPO and optical interconnect; HBM memory and context storage; Physical AI and robotics,上游,,Technology Announces Strategic Partnership with NVIDIA to Expand Advanced Packaging and Test for Next-Generation AI Inf… / Beyond HBM: Samsung Targets the Next AI Battleground with Advanced Packaging and CPO - semivision / Beyond HBM: Samsung Targets the Next AI Battleground with Advanced Packaging and CPO - semivision / Masked Visual Actions for Unified World Modeling / Integrity-Gated Eco-CACC: Epistemic Admissibility for Cooperative Driving at Signalized Intersections,16,13,15,10,10,4,2,70,already_in_pool,pending,6a876e8517ebf59b; 191c5917ec33b1c1; 3cb5613f5c09c0cb; ce7467d37940fb4d; c1a2508bf025488c; 91a0973148b76890; edf79ff6cdee28f8; 04d94c4f82f7472a; 98f541570aa4b632; 7aa42ee8311fcda1; 6bffd025a34e49e2; 5daec49e78ef37c1,2607.19343v1; 2607.18565v1; 2607.17598v1; 2607.17074v1,757.0,2.2973,2026-07-24T01:30:00+00:00,日内位置温和；原池状态提示过热/高估值
2026-07-26,002409.SZ,雅克科技,A股,online_pool,AI PCB and advanced packaging; AI data center power and cooling; AI inference serving and networking; CPO and optical interconnect,上游,,Technology Announces Strategic Partnership with NVIDIA to Expand Advanced Packaging and Test for Next-Generation AI Inf… / Beyond HBM: Samsung Targets the Next AI Battleground with Advanced Packaging and CPO - semivision / Beyond HBM: Samsung Targets the Next AI Battleground with Advanced Packaging and CPO - semivision / Windowed-MTP: Removing the Full-Context Draft-KV Tax at Million-Token Context / REFACT: Adaptive Fact Restatement for Compact and Faithful Chain-of-Thought Reasoning,16,13,15,10,10,4,2,70,already_in_pool,pending,6a876e8517ebf59b; 191c5917ec33b1c1; 3cb5613f5c09c0cb; ce7467d37940fb4d; c1a2508bf025488c; 91a0973148b76890; edf79ff6cdee28f8; ffae9ed2d2037e08; 04d94c4f82f7472a; e081f9e9b8835715; 4fb87a44cf433e4c; fb60f82e3d6dccb9,2607.21535v1; 2607.20833v1; 2607.21475v1; 2607.21447v1; 2607.21284v1; 2607.21067v1; 2607.19343v1; 2607.19345v1; 2607.18565v1; 2607.18213v1; 2607.17715v1; 2607.17598v1,153.95,3.2736,2026-07-24T01:30:00+00:00,日内位置温和；原池状态提示过热/高估值
2026-07-26,300346.SZ,南大光电,A股,online_pool,AI PCB and advanced packaging; CPO and optical interconnect; HBM memory and context storage; Physical AI and robotics,上游,,Technology Announces Strategic Partnership with NVIDIA to Expand Advanced Packaging and Test for Next-Generation AI Inf… / Beyond HBM: Samsung Targets the Next AI Battleground with Advanced Packaging and CPO - semivision / Beyond HBM: Samsung Targets the Next AI Battleground with Advanced Packaging and CPO - semivision / Masked Visual Actions for Unified World Modeling / Integrity-Gated Eco-CACC: Epistemic Admissibility for Cooperative Driving at Signalized Intersections,16,13,15,10,10,4,2,70,already_in_pool,pending,6a876e8517ebf59b; 191c5917ec33b1c1; 3cb5613f5c09c0cb; ce7467d37940fb4d; c1a2508bf025488c; 91a0973148b76890; edf79ff6cdee28f8; ffae9ed2d2037e08; 04d94c4f82f7472a; bfc045e37a0e2186; a5f94cc19d2d3485; 8c9597a5cb9dcb14,2607.19343v1; 2607.18565v1; 2607.17598v1; 2607.17074v1,53.6,-0.4827,2026-07-24T01:30:00+00:00,日内位置温和；原池状态提示过热/高估值
2026-07-26,300604.SZ,长川科技,A股,online_pool,AI PCB and advanced packaging; AI data center power and cooling; AI inference serving and networking; CPO and optical interconnect,上游,,Technology Announces Strategic Partnership with NVIDIA to Expand Advanced Packaging and Test for Next-Generation AI Inf… / Global Chip Race Fractures Into Four Strategies: US Packaging Gap Remains After $265B Bet - Tech Times / NVIDIA backs Amkor with $1.5bn to expand AI packaging in the US ... - eeNews Europe / Windowed-MTP: Removing the Full-Context Draft-KV Tax at Million-Token Context / REFACT: Adaptive Fact Restatement for Compact and Faithful Chain-of-Thought Reasoning,16,13,15,10,10,4,2,70,already_in_pool,pending,6a876e8517ebf59b; ce7467d37940fb4d; c1a2508bf025488c; 91a0973148b76890; edf79ff6cdee28f8; 04d94c4f82f7472a; e081f9e9b8835715; 4fb87a44cf433e4c; fb60f82e3d6dccb9; 4b965e63fce18258; 24b06efe30dfad15; 736fcdb89a7e1f42,2607.21535v1; 2607.20833v1; 2607.21475v1; 2607.21447v1; 2607.21284v1; 2607.21067v1; 2607.19343v1; 2607.19345v1; 2607.18565v1; 2607.18213v1; 2607.17715v1; 2607.17598v1,303.5,4.2096,2026-07-24T01:30:00+00:00,日内较强，注意追高；原池状态提示过热/高估值
2026-07-26,300666.SZ,江丰电子,A股,online_pool,AI PCB and advanced packaging; CPO and optical interconnect; HBM memory and context storage; Physical AI and robotics,上游,,Technology Announces Strategic Partnership with NVIDIA to Expand Advanced Packaging and Test for Next-Generation AI Inf… / Global Chip Race Fractures Into Four Strategies: US Packaging Gap Remains After $265B Bet - Tech Times / NVIDIA backs Amkor with $1.5bn to expand AI packaging in the US ... - eeNews Europe / Masked Visual Actions for Unified World Modeling / Integrity-Gated Eco-CACC: Epistemic Admissibility for Cooperative Driving at Signalized Intersections,16,13,15,10,10,4,2,70,already_in_pool,pending,6a876e8517ebf59b; ce7467d37940fb4d; c1a2508bf025488c; 91a0973148b76890; edf79ff6cdee28f8; ffae9ed2d2037e08; 04d94c4f82f7472a; bfc045e37a0e2186; a5f94cc19d2d3485; 8c9597a5cb9dcb14; 98f541570aa4b632; acea6db16d170c79,2607.19343v1; 2607.18565v1; 2607.17598v1; 2607.17074v1,229.47,0.7375,2026-07-24T01:30:00+00:00,日内位置温和；原池状态提示过热/高估值
2026-07-26,600183.SS,生益科技,A股,online_pool,AI PCB and advanced packaging; AI data center power and cooling; AI inference serving and networking; CPO and optical interconnect,上游,,Technology Announces Strategic Partnership with NVIDIA to Expand Advanced Packaging and Test for Next-Generation AI Inf… / Will Korea’s Gigawatt-Scale AI Factories Deal Redefine NVIDIA’s (NVDA) Infrastructure Narrative? - simplywall.st / SK Group and NVIDIA Expand Strategic Partnership Across AI Factories and Next-Generation Memory - NVIDIA Newsroom / Masked Visual Actions for Unified World Modeling / Is Progressive Disclosure All You Need for Long-Context Agents?,20,13,11,10,10,4,2,70,already_in_pool,pending,6a876e8517ebf59b; 642696e9e4c4feb6; 04aa4d78ce51c9fe; 27fb20ef8cd19f38; 191c5917ec33b1c1; 3cb5613f5c09c0cb; bb13f1911f1e170c; ce7467d37940fb4d; c1a2508bf025488c; 91a0973148b76890; edf79ff6cdee28f8; 5ff8d34e9125e51e,2607.19343v1; 2607.17598v1,118.71,-5.1079,2026-07-24T01:30:00+00:00,短线偏弱，可观察是否回撤提供更好位置；原池状态提示过热/高估值
2026-07-26,600206.SS,有研新材,A股,online_pool,AI PCB and advanced packaging; CPO and optical interconnect; HBM memory and context storage; Physical AI and robotics,上游,,"Global Chip Race Fractures Into Four Strategies: US Packaging Gap Remains After $265B Bet - Tech Times / NVIDIA backs Amkor with $1.5bn to expand AI packaging in the US ... - eeNews Europe / Nvidia, Amkor Sign $1.5 Billion U.S. Chip Packaging Deal - TradingView / Masked Visual Actions for Unified World Modeling / Integrity-Gated Eco-CACC: Epistemic Admissibility for Cooperative Driving at Signalized Intersections",16,13,15,10,10,4,2,70,already_in_pool,pending,ce7467d37940fb4d; c1a2508bf025488c; 91a0973148b76890; edf79ff6cdee28f8; ffae9ed2d2037e08; 04d94c4f82f7472a; bfc045e37a0e2186; a5f94cc19d2d3485; 8c9597a5cb9dcb14; 98f541570aa4b632; acea6db16d170c79; 7aa42ee8311fcda1,2607.19343v1; 2607.18565v1; 2607.17598v1; 2607.17074v1,44.0,5.8456,2026-07-24T01:30:00+00:00,日内较强，注意追高；原池状态提示过热/高估值
2026-07-26,688300.SS,联瑞新材,A股,online_pool,AI PCB and advanced packaging; AI inference serving and networking; CPO and optical interconnect; HBM memory and context storage,上游,,Technology Announces Strategic Partnership with NVIDIA to Expand Advanced Packaging and Test for Next-Generation AI Inf… / Beyond HBM: Samsung Targets the Next AI Battleground with Advanced Packaging and CPO - semivision / Beyond HBM: Samsung Targets the Next AI Battleground with Advanced Packaging and CPO - semivision / Windowed-MTP: Removing the Full-Context Draft-KV Tax at Million-Token Context / REFACT: Adaptive Fact Restatement for Compact and Faithful Chain-of-Thought Reasoning,16,13,15,10,10,4,2,70,already_in_pool,pending,6a876e8517ebf59b; 191c5917ec33b1c1; 3cb5613f5c09c0cb; ce7467d37940fb4d; c1a2508bf025488c; 91a0973148b76890; edf79ff6cdee28f8; ffae9ed2d2037e08; 04d94c4f82f7472a; e081f9e9b8835715; 4fb87a44cf433e4c; fb60f82e3d6dccb9,2607.21535v1; 2607.20833v1; 2607.21475v1; 2607.21447v1; 2607.21284v1; 2607.21067v1; 2607.19343v1; 2607.19345v1; 2607.18565v1; 2607.18213v1; 2607.17715v1; 2607.17598v1,123.5,-3.046,2026-07-24T01:30:00+00:00,日内位置温和；原池状态提示过热/高估值
2026-07-26,688525.SS,佰维存储,A股,online_pool,AI inference serving and networking; HBM memory and context storage,上游,,From HBM to Cold Storage: Storage's Big Six at a Crossroads – What Will Drive the Next Bull Run? - odaily.news / AI Chip Imports Eclipse PC and Phone Shipments as Memory Shortage Squeezes Consumers - Tech Times / AMD AAI 2026: AMD Launches AMD Helios Rackscale Solution for Frontier AI - StorageNewsletter / Windowed-MTP: Removing the Full-Context Draft-KV Tax at Million-Token Context / REFACT: Adaptive Fact Restatement for Compact and Faithful Chain-of-Thought Reasoning,16,13,15,10,10,4,2,70,already_in_pool,pending,e081f9e9b8835715; 4fb87a44cf433e4c; fb60f82e3d6dccb9; 4b965e63fce18258; 24b06efe30dfad15; 736fcdb89a7e1f42; 7efc4d9fc21f8355; 31366d3c50fb6513; e4a1e936e64defea; 9c6fd888ca80466d; 933b0b2e7fce3908; 397fa9bf9b6c53f9,2607.21535v1; 2607.20833v1; 2607.21475v1; 2607.21447v1; 2607.21284v1; 2607.21067v1; 2607.19345v1; 2607.18213v1; 2607.17715v1; 2607.17283v1,236.38,-5.6028,2026-07-24T01:30:00+00:00,短线偏弱，可观察是否回撤提供更好位置；原池状态提示过热/高估值
2026-07-26,AMD,Advanced Micro Devices,美股,not_in_pool,AI PCB and advanced packaging; AI data center power and cooling; AI inference serving and networking; CPO and optical interconnect,上游,AMD,Beyond HBM: Samsung Targets the Next AI Battleground with Advanced Packaging and CPO - semivision / Beyond HBM: Samsung Targets the Next AI Battleground with Advanced Packaging and CPO - semivision / VAST Data Expands Collaboration with AMD to Advance AI Infrastructure for the Inference Era - Carroll County Mirror-Dem… / Windowed-MTP: Removing the Full-Context Draft-KV Tax at Million-Token Context / REFACT: Adaptive Fact Restatement for Compact and Faithful Chain-of-Thought Reasoning,16,8,15,10,10,8,3,70,observe,pending,191c5917ec33b1c1; 3cb5613f5c09c0cb; bb13f1911f1e170c; d100094032c0f32e; e081f9e9b8835715; 4fb87a44cf433e4c; fb60f82e3d6dccb9; a3e8a65a3a8d17f3; cca67a7eb7b36c4f; adea3035d769539d; f74183ce00a6766c; 4b965e63fce18258,2607.21535v1; 2607.20833v1; 2607.21475v1; 2607.21447v1; 2607.21284v1; 2607.21067v1; 2607.20771v1; 2607.20723v1; 2607.19771v1; 2607.20652v1; 2607.19973v1; 2607.19438v1,521.95,-3.2871,2026-07-24T13:30:00+00:00,不在当前股票池，需人工核实业务纯度；日内位置温和
2026-07-26,NTAP,NetApp,美股,not_in_pool,AI PCB and advanced packaging; AI data center power and cooling; AI inference serving and networking; CPO and optical interconnect,上游,NTAP,Beyond HBM: Samsung Targets the Next AI Battleground with Advanced Packaging and CPO - semivision / Beyond HBM: Samsung Targets the Next AI Battleground with Advanced Packaging and CPO - semivision / From HBM to Cold Storage: Storage's Big Six at a Crossroads – What Will Drive the Next Bull Run? - odaily.news / Windowed-MTP: Removing the Full-Context Draft-KV Tax at Million-Token Context / REFACT: Adaptive Fact Restatement for Compact and Faithful Chain-of-Thought Reasoning,16,8,15,10,10,8,3,70,observe,pending,191c5917ec33b1c1; 3cb5613f5c09c0cb; e081f9e9b8835715; 4fb87a44cf433e4c; fb60f82e3d6dccb9; 4b965e63fce18258; 24b06efe30dfad15; 736fcdb89a7e1f42; 7efc4d9fc21f8355; 31366d3c50fb6513; e4a1e936e64defea; 9c6fd888ca80466d,2607.21535v1; 2607.20833v1; 2607.21475v1; 2607.21447v1; 2607.21284v1; 2607.21067v1; 2607.19345v1; 2607.18213v1; 2607.17715v1; 2607.17598v1; 2607.17074v1; 2607.17283v1,167.74,1.8829,2026-07-24T13:30:00+00:00,不在当前股票池，需人工核实业务纯度；日内位置温和
2026-07-26,001309.SZ,德明利,A股,online_pool,AI PCB and advanced packaging; AI data center power and cooling; AI inference serving and networking; CPO and optical interconnect,上游,,Beyond HBM: Samsung Targets the Next AI Battleground with Advanced Packaging and CPO - semivision / Beyond HBM: Samsung Targets the Next AI Battleground with Advanced Packaging and CPO - semivision / From HBM to Cold Storage: Storage's Big Six at a Crossroads – What Will Drive the Next Bull Run? - odaily.news / Windowed-MTP: Removing the Full-Context Draft-KV Tax at Million-Token Context / REFACT: Adaptive Fact Restatement for Compact and Faithful Chain-of-Thought Reasoning,16,13,15,10,10,3,2,69,already_in_pool,pending,191c5917ec33b1c1; 3cb5613f5c09c0cb; e081f9e9b8835715; 4fb87a44cf433e4c; fb60f82e3d6dccb9; 4b965e63fce18258; 24b06efe30dfad15; 736fcdb89a7e1f42; 7efc4d9fc21f8355; 31366d3c50fb6513; e4a1e936e64defea; 9c6fd888ca80466d,2607.21535v1; 2607.20833v1; 2607.21475v1; 2607.21447v1; 2607.21284v1; 2607.21067v1; 2607.19345v1; 2607.18213v1; 2607.17715v1; 2607.17598v1; 2607.17074v1; 2607.17283v1,399.89,-8.0713,2026-07-24T01:30:00+00:00,单日大跌，需要确认是否基本面破坏；原池状态提示过热/高估值
2026-07-26,688120.SS,华海清科,A股,online_pool,AI PCB and advanced packaging; HBM memory and context storage; Physical AI and robotics; Rack-scale AI factory,上游,,Technology Announces Strategic Partnership with NVIDIA to Expand Advanced Packaging and Test for Next-Generation AI Inf… / Global Chip Race Fractures Into Four Strategies: US Packaging Gap Remains After $265B Bet - Tech Times / NVIDIA backs Amkor with $1.5bn to expand AI packaging in the US ... - eeNews Europe / Integrity-Gated Eco-CACC: Epistemic Admissibility for Cooperative Driving at Signalized Intersections / ThAME: 3D Memory-Enabled Heterogeneous Accelerator for LLM Mixture of Experts,16,13,12,10,10,4,2,67,already_in_pool,pending,6a876e8517ebf59b; ce7467d37940fb4d; c1a2508bf025488c; 91a0973148b76890; edf79ff6cdee28f8; ffae9ed2d2037e08; 04d94c4f82f7472a; bfc045e37a0e2186; a5f94cc19d2d3485; 8c9597a5cb9dcb14; acea6db16d170c79; 7aa42ee8311fcda1,2607.18565v1; 2607.17074v1,263.9,2.0692,2026-07-24T01:30:00+00:00,日内位置温和；原池状态提示过热/高估值
